"","n","algo_title","problem_num","answer_percent"
"173",7,"그리디 알고리즘","515","10.803%"
"174",7,"그리디 알고리즘","515","28.185%"
"175",7,"그리디 알고리즘","515","55.814%"
"176",7,"그리디 알고리즘","515","38.172%"
"177",7,"그리디 알고리즘","515","35.678%"
"178",7,"그리디 알고리즘","515","34.653%"
"179",7,"그리디 알고리즘","515","69.307%"
"180",7,"그리디 알고리즘","515","29.870%"
"181",7,"그리디 알고리즘","515","37.097%"
"182",7,"그리디 알고리즘","515","57.143%"
"183",7,"그리디 알고리즘","515","37.158%"
"184",7,"그리디 알고리즘","515","29.778%"
"185",7,"그리디 알고리즘","515","85.897%"
"186",7,"그리디 알고리즘","515","34.021%"
"187",7,"그리디 알고리즘","515","28.017%"
"188",7,"그리디 알고리즘","515","38.554%"
"189",7,"그리디 알고리즘","515","29.358%"
"190",7,"그리디 알고리즘","515","53.782%"
"191",7,"그리디 알고리즘","515","43.448%"
"192",7,"그리디 알고리즘","515","31.980%"
"193",7,"그리디 알고리즘","515","33.333%"
"194",7,"그리디 알고리즘","515","50.806%"
"195",7,"그리디 알고리즘","515","24.797%"
"196",7,"그리디 알고리즘","515","46.512%"
"197",7,"그리디 알고리즘","515","52.174%"
"198",7,"그리디 알고리즘","515","65.934%"
"199",7,"그리디 알고리즘","515","37.342%"
"200",7,"그리디 알고리즘","515","55.660%"
"201",7,"그리디 알고리즘","515","33.333%"
"202",7,"그리디 알고리즘","515","43.939%"
"203",7,"그리디 알고리즘","515","43.846%"
"204",7,"그리디 알고리즘","515","65.517%"
"205",7,"그리디 알고리즘","515","48.305%"
"206",7,"그리디 알고리즘","515","21.429%"
"207",7,"그리디 알고리즘","515","28.866%"
"208",7,"그리디 알고리즘","515","51.376%"
"209",7,"그리디 알고리즘","515","26.168%"
"210",7,"그리디 알고리즘","515","50.926%"
"211",7,"그리디 알고리즘","515","49.541%"
"212",7,"그리디 알고리즘","515","47.788%"
"213",7,"그리디 알고리즘","515","43.902%"
"214",7,"그리디 알고리즘","515","49.074%"
"215",7,"그리디 알고리즘","515","36.552%"
"216",7,"그리디 알고리즘","515","35.099%"
"217",7,"그리디 알고리즘","515","32.298%"
"218",7,"그리디 알고리즘","515","35.862%"
"219",7,"그리디 알고리즘","515","33.548%"
"220",7,"그리디 알고리즘","515","21.888%"
"221",7,"그리디 알고리즘","515","47.619%"
"222",7,"그리디 알고리즘","515","54.945%"
"223",7,"그리디 알고리즘","515","45.045%"
"224",7,"그리디 알고리즘","515","42.373%"
"225",7,"그리디 알고리즘","515","41.667%"
"226",7,"그리디 알고리즘","515","47.619%"
"227",7,"그리디 알고리즘","515","70.000%"
"228",7,"그리디 알고리즘","515","40.496%"
"229",7,"그리디 알고리즘","515","22.120%"
"230",7,"그리디 알고리즘","515","54.651%"
"231",7,"그리디 알고리즘","515","21.171%"
"232",7,"그리디 알고리즘","515","33.577%"
"233",7,"그리디 알고리즘","515","47.423%"
"234",7,"그리디 알고리즘","515","70.769%"
"235",7,"그리디 알고리즘","515","58.228%"
"236",7,"그리디 알고리즘","515","51.724%"
"237",7,"그리디 알고리즘","515","91.667%"
"238",7,"그리디 알고리즘","515","31.387%"
"239",7,"그리디 알고리즘","515","34.400%"
"240",7,"그리디 알고리즘","515","87.755%"
"241",7,"그리디 알고리즘","515","21.875%"
"242",7,"그리디 알고리즘","515","68.852%"
"243",7,"그리디 알고리즘","515","53.846%"
"244",7,"그리디 알고리즘","515","41.414%"
"245",7,"그리디 알고리즘","515","50.617%"
"246",7,"그리디 알고리즘","515","43.956%"
"247",7,"그리디 알고리즘","515","26.316%"
"248",7,"그리디 알고리즘","515","37.864%"
"249",7,"그리디 알고리즘","515","39.796%"
"250",7,"그리디 알고리즘","515","22.543%"
